142	14.0	13.0	0.0	1.0
143	6.0	10.0	0.0	0.0
144	10.0	13.0	0.0	1.0
145	17.0	12.0	0.0	0.0
146	5.0	15.0	0.0	0.0
147	10.0	11.0	0.0	1.0
148	7.0	8.0	1.0	2.0
149	9.0	8.0	1.0	0.0
150	15.0	5.0	0.0	4.0
151	8.0	11.0	0.0	0.0
152	11.0	12.0	0.0	0.0
153	11.0	8.0	2.0	1.0
154	9.0	11.0	2.0	0.0
155	12.0	14.0	0.0	1.0
156	9.0	14.0	0.0	1.0
157	13.0	19.0	1.0	0.0
158	5.0	7.0	2.0	1.0
159	12.0	9.0	0.0	0.0
160	7.0	9.0	1.0	0.0
161	9.0	8.0	1.0	1.0
162	13.0	11.0	1.0	1.0
163	7.0	11.0	0.0	1.0
164	8.0	9.0	3.0	3.0
165	5.0	14.0	0.0	0.0
166	11.0	12.0	0.0	0.0
167	9.0	14.0	0.0	1.0
168	15.0	13.0	0.0	1.0
169	9.0	13.0	1.0	1.0
170	5.0	10.0	2.0	0.0
171	12.0	8.0	1.0	3.0
172	6.0	12.0	0.0	1.0
173	6.0	13.0	0.0	1.0
174	6.0	10.0	0.0	1.0
175	6.0	6.0	1.0	2.0
176	8.0	10.0	2.0	0.0
177	12.0	6.0	1.0	0.0
178	7.0	9.0	1.0	3.0
179	10.0	14.0	0.0	2.0
180	7.0	6.0	1.0	2.0
181	8.0	14.0	1.0	1.0
182	4.0	8.0	1.0	1.0
183	14.0	12.0	0.0	2.0
184	7.0	6.0	1.0	0.0
185	8.0	10.0	3.0	1.0
186	16.0	11.0	0.0	2.0
187	10.0	7.0	1.0	1.0
188	10.0	16.0	3.0	2.0
189	4.0	14.0	0.0	0.0
190	12.0	7.0	2.0	3.0
191	12.0	4.0	1.0	0.0
192	12.0	6.0	1.0	2.0
193	9.0	6.0	2.0	2.0
194	8.0	14.0	1.0	1.0
195	10.0	10.0	0.0	2.0
196	10.0	9.0	0.0	2.0
197	14.0	8.0	1.0	4.0
198	14.0	15.0	1.0	3.0
199	6.0	8.0	1.0	1.0
200	5.0	12.0	1.0	3.0
201	9.0	6.0	3.0	2.0
202	13.0	14.0	5.0	2.0
203	10.0	9.0	2.0	3.0
204	13.0	14.0	2.0	1.0
205	9.0	11.0	0.0	7.0
206	7.0	8.0	6.0	4.0
207	16.0	12.0	0.0	1.0
208	8.0	10.0	2.0	4.0
209	12.0	6.0	0.0	0.0
210	13.0	10.0	0.0	1.0
211	10.0	9.0	5.0	3.0
212	12.0	12.0	8.0	1.0
213	6.0	14.0	3.0	6.0
214	6.0	6.0	3.0	5.0
215	5.0	6.0	3.0	3.0
216	13.0	9.0	1.0	1.0
217	11.0	12.0	1.0	2.0
218	12.0	8.0	0.0	1.0
219	9.0	11.0	0.0	0.0
220	6.0	11.0	0.0	3.0
221	14.0	11.0	3.0	4.0
222	13.0	12.0	3.0	0.0
223	9.0	10.0	4.0	3.0
224	9.0	10.0	4.0	5.0
225	11.0	9.0	3.0	1.0
226	7.0	7.0	2.0	3.0
227	7.0	4.0	6.0	1.0
228	8.0	11.0	6.0	3.0
229	7.0	3.0	4.0	4.0
230	15.0	14.0	3.0	9.0
231	8.0	19.0	3.0	4.0
232	12.0	11.0	1.0	3.0
233	13.0	16.0	3.0	1.0
234	10.0	9.0	7.0	3.0
235	8.0	6.0	4.0	1.0
236	7.0	10.0	6.0	4.0
237	12.0	14.0	0.0	5.0
238	17.0	3.0	1.0	4.0
239	7.0	5.0	2.0	4.0
240	12.0	9.0	0.0	8.0
241	12.0	15.0	4.0	5.0
242	11.0	10.0	1.0	4.0
243	5.0	12.0	1.0	2.0
244	13.0	12.0	5.0	5.0
245	7.0	6.0	7.0	2.0
246	9.0	9.0	3.0	4.0
247	10.0	9.0	6.0	2.0
248	13.0	6.0	4.0	5.0
249	10.0	9.0	7.0	7.0
250	8.0	6.0	3.0	3.0
251	12.0	8.0	8.0	1.0
252	13.0	6.0	5.0	9.0
253	13.0	9.0	6.0	4.0
254	12.0	15.0	6.0	5.0
255	10.0	11.0	2.0	5.0
256	10.0	18.0	7.0	4.0
257	8.0	9.0	7.0	4.0
258	7.0	14.0	4.0	8.0
259	5.0	13.0	5.0	3.0
260	8.0	12.0	2.0	6.0
261	10.0	9.0	4.0	3.0
262	10.0	13.0	4.0	2.0
263	12.0	12.0	5.0	7.0
264	11.0	11.0	6.0	4.0
265	10.0	7.0	6.0	6.0
266	8.0	11.0	4.0	10.0
267	13.0	6.0	8.0	5.0
268	10.0	9.0	6.0	5.0
269	13.0	7.0	5.0	7.0
270	13.0	13.0	6.0	7.0
271	10.0	7.0	3.0	6.0
272	12.0	11.0	7.0	4.0
273	12.0	11.0	6.0	5.0
274	6.0	7.0	11.0	8.0
275	6.0	11.0	8.0	3.0
276	8.0	7.0	5.0	3.0
277	3.0	8.0	8.0	4.0
278	12.0	11.0	6.0	5.0
279	8.0	12.0	6.0	5.0
280	14.0	12.0	6.0	9.0
281	5.0	9.0	5.0	3.0
282	5.0	4.0	10.0	11.0
283	15.0	13.0	6.0	4.0
284	13.0	5.0	4.0	5.0
285	5.0	20.0	9.0	10.0
286	8.0	10.0	7.0	5.0
287	13.0	8.0	13.0	7.0
288	13.0	3.0	9.0	10.0
289	11.0	12.0	6.0	8.0
290	8.0	10.0	10.0	8.0
291	11.0	6.0	6.0	3.0
292	11.0	11.0	12.0	9.0
293	10.0	12.0	13.0	8.0
294	12.0	8.0	8.0	7.0
295	9.0	9.0	14.0	7.0
296	5.0	8.0	8.0	12.0
297	13.0	11.0	9.0	2.0
298	6.0	6.0	17.0	11.0
299	14.0	8.0	11.0	7.0
300	12.0	15.0	6.0	6.0
301	10.0	14.0	7.0	12.0
302	6.0	9.0	7.0	11.0
303	7.0	14.0	7.0	15.0
304	8.0	13.0	12.0	8.0
305	7.0	15.0	9.0	8.0
306	9.0	9.0	15.0	14.0
307	14.0	7.0	12.0	9.0
308	8.0	8.0	8.0	15.0
309	12.0	8.0	13.0	14.0
310	8.0	8.0	9.0	8.0
311	8.0	9.0	6.0	12.0
312	14.0	10.0	16.0	9.0
313	12.0	9.0	10.0	11.0
314	11.0	9.0	11.0	10.0
315	11.0	7.0	10.0	8.0
316	10.0	8.0	12.0	6.0
317	10.0	9.0	6.0	10.0
318	9.0	8.0	9.0	13.0
319	5.0	9.0	15.0	8.0
320	17.0	8.0	8.0	13.0
321	13.0	4.0	11.0	13.0
322	12.0	5.0	13.0	11.0
323	10.0	9.0	8.0	13.0
324	13.0	5.0	14.0	10.0
325	11.0	3.0	11.0	6.0
326	17.0	6.0	13.0	13.0
327	8.0	10.0	11.0	13.0
328	8.0	7.0	14.0	17.0
329	11.0	7.0	7.0	13.0
330	13.0	12.0	11.0	11.0
331	7.0	15.0	17.0	15.0
332	11.0	10.0	14.0	9.0
333	9.0	9.0	11.0	16.0
334	11.0	8.0	9.0	11.0
335	10.0	7.0	13.0	15.0
336	10.0	15.0	16.0	14.0
337	5.0	15.0	13.0	12.0
338	9.0	13.0	12.0	13.0
339	3.0	16.0	11.0	11.0
340	11.0	11.0	13.0	14.0
341	10.0	13.0	16.0	7.0
342	15.0	9.0	7.0	17.0
343	12.0	11.0	19.0	15.0
344	11.0	11.0	15.0	15.0
345	10.0	8.0	15.0	17.0
346	11.0	11.0	12.0	15.0
347	9.0	11.0	14.0	10.0
348	5.0	13.0	10.0	15.0
349	11.0	8.0	27.0	17.0
350	7.0	15.0	17.0	15.0
351	8.0	5.0	18.0	19.0
352	9.0	11.0	13.0	13.0
353	13.0	15.0	26.0	17.0
354	13.0	7.0	13.0	23.0
355	8.0	11.0	17.0	22.0
356	7.0	8.0	14.0	9.0
357	7.0	11.0	22.0	11.0
358	9.0	14.0	20.0	19.0
359	5.0	9.0	24.0	23.0
360	7.0	12.0	19.0	14.0
361	5.0	12.0	20.0	14.0
362	10.0	7.0	12.0	20.0
363	9.0	9.0	21.0	20.0
364	1.0	10.0	11.0	13.0
365	16.0	13.0	22.0	17.0
366	11.0	13.0	21.0	15.0
367	18.0	9.0	18.0	23.0
368	13.0	12.0	16.0	25.0
369	9.0	4.0	25.0	24.0
370	5.0	12.0	17.0	19.0
371	11.0	11.0	22.0	22.0
372	9.0	12.0	17.0	25.0
373	13.0	7.0	22.0	14.0
374	15.0	15.0	19.0	20.0
375	12.0	8.0	25.0	15.0
376	12.0	14.0	19.0	15.0
377	11.0	10.0	7.0	17.0
378	8.0	9.0	30.0	22.0
379	8.0	6.0	17.0	14.0
380	7.0	11.0	20.0	16.0
381	13.0	12.0	17.0	21.0
382	8.0	15.0	28.0	13.0
383	11.0	13.0	20.0	23.0
384	16.0	10.0	16.0	21.0
385	8.0	12.0	22.0	25.0
386	10.0	11.0	12.0	18.0
387	12.0	21.0	24.0	25.0
388	6.0	14.0	27.0	27.0
389	9.0	13.0	20.0	19.0
390	7.0	14.0	14.0	19.0
391	17.0	7.0	21.0	19.0
392	8.0	14.0	33.0	15.0
393	5.0	13.0	21.0	28.0
394	9.0	11.0	21.0	21.0
395	12.0	5.0	25.0	22.0
396	13.0	9.0	19.0	19.0
397	4.0	9.0	16.0	22.0
398	18.0	9.0	23.0	24.0
399	10.0	9.0	26.0	22.0
400	10.0	6.0	23.0	24.0
401	8.0	11.0	29.0	19.0
402	8.0	8.0	18.0	23.0
403	13.0	7.0	24.0	24.0
404	11.0	7.0	34.0	25.0
405	12.0	7.0	22.0	27.0
406	8.0	11.0	28.0	21.0
407	14.0	14.0	26.0	19.0
408	8.0	8.0	24.0	20.0
409	11.0	7.0	31.0	22.0
410	11.0	7.0	28.0	24.0
411	14.0	12.0	13.0	25.0
412	9.0	10.0	27.0	23.0
413	10.0	8.0	34.0	26.0
414	5.0	12.0	24.0	28.0
415	17.0	12.0	35.0	28.0
416	4.0	10.0	30.0	20.0
417	6.0	6.0	22.0	28.0
418	12.0	21.0	30.0	27.0
419	6.0	12.0	25.0	30.0
420	14.0	14.0	24.0	27.0
421	8.0	8.0	26.0	22.0
422	9.0	17.0	27.0	25.0
423	6.0	10.0	19.0	32.0
424	15.0	9.0	27.0	25.0
425	12.0	8.0	33.0	22.0
426	12.0	11.0	32.0	30.0
427	13.0	14.0	26.0	28.0
428	10.0	11.0	23.0	36.0
429	11.0	9.0	26.0	22.0
430	12.0	12.0	22.0	27.0
431	12.0	15.0	20.0	28.0
432	10.0	6.0	34.0	25.0
433	9.0	7.0	26.0	31.0
434	11.0	15.0	26.0	34.0
435	6.0	9.0	24.0	27.0
436	9.0	8.0	13.0	28.0
437	6.0	7.0	29.0	25.0
438	6.0	12.0	28.0	40.0
439	7.0	12.0	25.0	27.0
440	7.0	2.0	32.0	30.0
441	8.0	7.0	30.0	31.0
442	14.0	10.0	23.0	26.0
443	12.0	8.0	29.0	32.0
444	10.0	11.0	30.0	33.0
445	10.0	5.0	28.0	28.0
446	6.0	11.0	43.0	31.0
447	14.0	12.0	41.0	35.0
448	10.0	9.0	34.0	26.0
449	4.0	8.0	26.0	26.0
450	11.0	8.0	39.0	24.0
451	8.0	8.0	26.0	27.0
452	9.0	7.0	28.0	29.0
453	11.0	7.0	28.0	30.0
454	9.0	14.0	28.0	15.0
455	8.0	12.0	36.0	32.0
456	13.0	10.0	21.0	30.0
457	11.0	10.0	26.0	32.0
458	11.0	12.0	30.0	37.0
459	5.0	11.0	35.0	26.0
460	11.0	11.0	31.0	28.0
461	9.0	16.0	24.0	32.0
462	12.0	10.0	32.0	24.0
463	14.0	14.0	20.0	24.0
464	10.0	7.0	25.0	21.0
465	15.0	7.0	34.0	29.0
466	13.0	14.0	33.0	30.0
467	11.0	10.0	40.0	23.0
468	13.0	11.0	28.0	33.0
469	10.0	12.0	34.0	29.0
470	7.0	19.0	34.0	35.0
471	5.0	8.0	32.0	36.0
472	7.0	7.0	31.0	36.0
473	12.0	9.0	34.0	27.0
474	8.0	15.0	26.0	30.0
475	11.0	13.0	27.0	35.0
476	11.0	13.0	29.0	39.0
477	6.0	10.0	31.0	34.0
478	9.0	13.0	27.0	22.0
479	20.0	9.0	25.0	31.0
480	8.0	13.0	20.0	23.0
481	10.0	19.0	41.0	24.0
482	10.0	8.0	29.0	36.0
483	10.0	11.0	29.0	21.0
484	6.0	9.0	28.0	32.0
485	13.0	7.0	31.0	42.0
486	15.0	14.0	30.0	36.0
487	12.0	10.0	24.0	30.0
488	7.0	5.0	34.0	31.0
489	13.0	9.0	29.0	28.0
490	11.0	9.0	37.0	34.0
491	6.0	13.0	38.0	29.0
492	12.0	11.0	32.0	39.0
493	11.0	14.0	31.0	29.0
494	4.0	11.0	24.0	39.0
495	16.0	12.0	31.0	36.0
496	10.0	8.0	40.0	46.0
497	13.0	12.0	33.0	23.0
498	12.0	12.0	27.0	19.0
499	6.0	13.0	23.0	23.0
500	8.0	7.0	31.0	38.0
501	6.0	9.0	24.0	22.0
502	4.0	15.0	34.0	32.0
503	5.0	12.0	35.0	34.0
504	12.0	6.0	25.0	36.0
505	10.0	9.0	36.0	44.0
506	11.0	7.0	29.0	29.0
507	4.0	11.0	29.0	35.0
508	13.0	17.0	36.0	34.0
509	13.0	10.0	32.0	24.0
510	6.0	7.0	37.0	32.0
511	6.0	5.0	36.0	37.0
512	25.0	10.0	39.0	33.0
513	7.0	9.0	53.0	39.0
514	13.0	12.0	33.0	31.0
515	10.0	13.0	41.0	44.0
516	7.0	7.0	27.0	38.0
517	9.0	10.0	26.0	28.0
518	4.0	10.0	34.0	35.0
519	5.0	9.0	28.0	36.0
520	9.0	15.0	24.0	18.0
521	13.0	7.0	22.0	26.0
522	14.0	7.0	25.0	34.0
523	15.0	8.0	28.0	31.0
524	13.0	6.0	20.0	26.0
525	8.0	10.0	26.0	21.0
526	11.0	13.0	25.0	36.0
527	12.0	8.0	30.0	31.0
528	13.0	6.0	28.0	25.0
529	11.0	8.0	33.0	38.0
530	13.0	12.0	36.0	39.0
531	10.0	10.0	33.0	28.0
532	10.0	3.0	33.0	27.0
533	16.0	11.0	30.0	30.0
534	10.0	7.0	23.0	45.0
535	16.0	7.0	36.0	31.0
536	12.0	9.0	32.0	33.0
537	10.0	11.0	36.0	30.0
538	8.0	13.0	41.0	41.0
539	18.0	14.0	34.0	45.0
540	9.0	10.0	23.0	35.0
541	9.0	9.0	37.0	35.0
542	8.0	11.0	29.0	33.0
543	15.0	13.0	21.0	23.0
544	11.0	11.0	30.0	42.0
545	14.0	6.0	25.0	28.0
546	12.0	7.0	41.0	40.0
547	13.0	17.0	31.0	44.0
548	10.0	8.0	20.0	45.0
549	11.0	10.0	25.0	28.0
550	5.0	17.0	35.0	34.0
551	5.0	8.0	36.0	17.0
552	15.0	15.0	35.0	19.0
553	10.0	14.0	28.0	33.0
554	6.0	16.0	42.0	29.0
555	15.0	4.0	26.0	28.0
556	9.0	9.0	30.0	40.0
557	12.0	5.0	29.0	30.0
558	9.0	6.0	19.0	23.0
559	13.0	3.0	24.0	21.0
560	14.0	7.0	29.0	32.0
561	16.0	8.0	21.0	38.0
562	9.0	9.0	22.0	25.0
563	6.0	13.0	32.0	29.0
564	9.0	6.0	29.0	25.0
565	12.0	12.0	35.0	26.0
566	9.0	9.0	20.0	31.0
567	6.0	8.0	24.0	27.0
568	13.0	12.0	20.0	21.0
569	9.0	11.0	21.0	33.0
570	5.0	8.0	25.0	24.0
571	4.0	19.0	30.0	26.0
572	11.0	8.0	26.0	21.0
573	16.0	11.0	28.0	26.0
574	15.0	8.0	31.0	25.0
575	13.0	12.0	28.0	25.0
576	10.0	10.0	27.0	19.0
577	17.0	11.0	38.0	25.0
578	8.0	8.0	20.0	24.0
579	9.0	6.0	29.0	25.0
580	11.0	6.0	25.0	28.0
581	9.0	10.0	37.0	12.0
582	7.0	14.0	28.0	26.0
583	17.0	12.0	33.0	20.0
584	8.0	11.0	28.0	22.0
585	4.0	11.0	13.0	21.0
586	9.0	11.0	22.0	21.0
587	14.0	6.0	31.0	22.0
588	9.0	12.0	19.0	21.0
589	6.0	4.0	24.0	25.0
590	8.0	10.0	23.0	24.0
591	12.0	10.0	16.0	25.0
592	15.0	7.0	20.0	25.0
593	11.0	4.0	24.0	32.0
594	8.0	9.0	34.0	26.0
595	12.0	10.0	27.0	21.0
596	7.0	13.0	34.0	29.0
597	13.0	11.0	21.0	26.0
598	9.0	12.0	12.0	20.0
599	7.0	6.0	26.0	21.0
600	11.0	11.0	27.0	25.0
601	11.0	10.0	21.0	13.0
602	11.0	11.0	17.0	14.0
603	7.0	11.0	20.0	22.0
604	7.0	5.0	29.0	23.0
605	9.0	7.0	18.0	19.0
606	7.0	3.0	19.0	23.0
607	6.0	11.0	24.0	18.0
608	13.0	7.0	25.0	24.0
609	5.0	10.0	28.0	17.0
610	14.0	7.0	28.0	17.0
611	7.0	9.0	29.0	21.0
612	10.0	12.0	15.0	23.0
613	13.0	5.0	20.0	11.0
614	8.0	7.0	24.0	26.0
615	11.0	14.0	24.0	23.0
616	10.0	13.0	15.0	20.0
617	8.0	9.0	17.0	30.0
618	8.0	8.0	19.0	30.0
619	4.0	4.0	18.0	15.0
620	8.0	9.0	29.0	18.0
621	10.0	6.0	17.0	27.0
622	8.0	10.0	20.0	23.0
623	11.0	4.0	25.0	25.0
624	13.0	13.0	20.0	19.0
625	12.0	8.0	18.0	16.0
626	11.0	17.0	17.0	22.0
627	12.0	9.0	18.0	20.0
628	8.0	11.0	11.0	13.0
629	7.0	7.0	18.0	16.0
630	6.0	16.0	23.0	19.0
631	15.0	12.0	22.0	11.0
632	10.0	13.0	21.0	27.0
633	13.0	9.0	19.0	12.0
634	11.0	10.0	12.0	21.0
635	7.0	13.0	14.0	24.0
636	7.0	13.0	17.0	24.0
637	15.0	12.0	19.0	19.0
638	13.0	8.0	23.0	19.0
639	10.0	8.0	14.0	19.0
640	13.0	7.0	17.0	23.0
641	12.0	9.0	20.0	15.0
642	13.0	10.0	19.0	20.0
643	7.0	11.0	19.0	17.0
644	8.0	14.0	8.0	20.0
645	9.0	4.0	11.0	11.0
646	7.0	7.0	19.0	14.0
647	14.0	9.0	13.0	16.0
648	14.0	7.0	15.0	16.0
649	12.0	7.0	14.0	16.0
650	10.0	5.0	7.0	12.0
651	11.0	15.0	17.0	12.0
652	10.0	12.0	15.0	13.0
653	13.0	8.0	16.0	21.0
654	9.0	5.0	20.0	20.0
655	10.0	9.0	17.0	9.0
656	16.0	10.0	16.0	11.0
657	8.0	12.0	15.0	12.0
658	13.0	17.0	18.0	11.0
659	7.0	9.0	14.0	10.0
660	7.0	11.0	11.0	14.0
661	9.0	13.0	13.0	15.0
662	7.0	9.0	12.0	13.0
663	16.0	13.0	13.0	10.0
664	11.0	13.0	15.0	16.0
665	10.0	14.0	16.0	17.0
666	11.0	13.0	15.0	13.0
667	3.0	8.0	17.0	11.0
668	11.0	10.0	18.0	13.0
669	11.0	10.0	10.0	8.0
670	6.0	9.0	13.0	12.0
671	12.0	8.0	14.0	19.0
672	8.0	14.0	8.0	10.0
673	13.0	10.0	13.0	9.0
674	9.0	6.0	18.0	19.0
675	8.0	5.0	15.0	14.0
676	16.0	6.0	11.0	12.0
677	10.0	7.0	11.0	12.0
678	9.0	9.0	8.0	14.0
679	11.0	11.0	11.0	18.0
680	11.0	14.0	16.0	14.0
681	11.0	6.0	12.0	9.0
682	10.0	11.0	12.0	7.0
683	7.0	11.0	12.0	5.0
684	13.0	7.0	13.0	15.0
685	13.0	10.0	12.0	9.0
686	13.0	8.0	10.0	17.0
687	6.0	11.0	11.0	10.0
688	8.0	11.0	9.0	4.0
689	12.0	7.0	9.0	9.0
690	14.0	9.0	7.0	12.0
691	11.0	13.0	9.0	4.0
692	12.0	13.0	7.0	4.0
693	9.0	8.0	9.0	9.0
694	10.0	9.0	6.0	13.0
695	12.0	13.0	9.0	5.0
696	9.0	10.0	11.0	9.0
697	14.0	8.0	10.0	9.0
698	6.0	10.0	11.0	8.0
699	8.0	13.0	10.0	2.0
700	9.0	15.0	10.0	8.0
701	8.0	10.0	4.0	5.0
702	12.0	11.0	8.0	7.0
703	10.0	11.0	8.0	4.0
704	11.0	10.0	9.0	6.0
705	12.0	6.0	9.0	10.0
706	12.0	13.0	10.0	7.0
707	6.0	13.0	6.0	7.0
708	11.0	10.0	10.0	10.0
709	11.0	9.0	10.0	10.0
710	9.0	6.0	3.0	14.0
711	4.0	9.0	3.0	6.0
712	3.0	11.0	8.0	4.0
713	8.0	11.0	6.0	10.0
714	9.0	17.0	8.0	3.0
715	9.0	10.0	4.0	6.0
716	18.0	14.0	12.0	6.0
717	12.0	10.0	10.0	3.0
718	5.0	12.0	8.0	8.0
719	12.0	13.0	7.0	9.0
720	9.0	8.0	8.0	5.0
721	7.0	8.0	4.0	4.0
722	14.0	10.0	9.0	8.0
723	10.0	11.0	4.0	9.0
724	4.0	8.0	6.0	6.0
725	9.0	4.0	9.0	10.0
726	8.0	9.0	8.0	9.0
727	12.0	10.0	4.0	6.0
728	1.0	12.0	7.0	7.0
729	10.0	8.0	4.0	5.0
730	9.0	7.0	4.0	9.0
731	9.0	11.0	4.0	1.0
732	8.0	9.0	5.0	5.0
733	6.0	9.0	4.0	6.0
734	12.0	12.0	2.0	9.0
735	9.0	13.0	3.0	5.0
736	11.0	9.0	5.0	5.0
737	11.0	8.0	2.0	3.0
738	3.0	15.0	5.0	3.0
739	12.0	5.0	1.0	7.0
740	10.0	10.0	10.0	6.0
741	17.0	9.0	3.0	4.0
742	11.0	6.0	6.0	3.0
743	9.0	8.0	3.0	6.0
744	9.0	9.0	1.0	8.0
745	9.0	11.0	6.0	5.0
746	12.0	13.0	1.0	7.0
747	13.0	10.0	7.0	3.0
748	8.0	6.0	2.0	4.0
749	17.0	10.0	6.0	3.0
750	7.0	15.0	5.0	2.0
751	9.0	9.0	7.0	8.0
752	12.0	7.0	1.0	4.0
753	8.0	5.0	5.0	1.0
754	9.0	8.0	2.0	8.0
755	9.0	12.0	5.0	5.0
756	11.0	10.0	5.0	2.0
757	16.0	18.0	3.0	2.0
758	14.0	10.0	5.0	4.0
759	13.0	10.0	2.0	2.0
760	10.0	7.0	2.0	4.0
761	5.0	10.0	6.0	5.0
762	9.0	11.0	2.0	2.0
763	12.0	10.0	9.0	2.0
764	8.0	9.0	1.0	4.0
765	11.0	6.0	3.0	4.0
766	6.0	7.0	2.0	3.0
767	11.0	7.0	4.0	4.0
768	13.0	16.0	4.0	5.0
769	8.0	9.0	5.0	2.0
770	15.0	15.0	2.0	2.0
771	12.0	9.0	6.0	4.0
772	9.0	9.0	1.0	3.0
773	10.0	11.0	2.0	3.0
774	14.0	13.0	4.0	0.0
775	9.0	5.0	6.0	2.0
776	7.0	11.0	3.0	7.0
